cluster_name,target_mode,passengers_count,up_down,line_direction,timelaps,goal,line
PRESQU'ILE,En voiture garée au parking relai,26.1345705358,down,ALL,ALL,ALL,tram-b
PLAINE DES SPORTS,Mode non précisé,0.0,down,ALL,ALL,ALL,tram-b
GIERES GARE - UNIVERSITES (TRAM),Mode non précisé,3.7703906849,down,ALL,ALL,ALL,tram-b
MAYENCIN - CHAMP ROMAN,Mode non précisé,0.0,down,ALL,ALL,ALL,tram-b
CONDILLAC - UNIVERSITES,Mode non précisé,0.0,down,ALL,ALL,ALL,tram-b
BIBLIOTHEQUES UNIVERSITAIRES,Mode non précisé,0.0,down,ALL,ALL,ALL,tram-b
GABRIEL FAURE,Mode non précisé,0.0,down,ALL,ALL,ALL,tram-b
LES TAILLEES - UNIVERSITES,Mode non précisé,4.052969583,down,ALL,ALL,ALL,tram-b
GRAND SABLON,Mode non précisé,1.2231462837,down,ALL,ALL,ALL,tram-b
MICHALLON,Mode non précisé,0.0,down,ALL,ALL,ALL,tram-b
LA TRONCHE HOPITAL,Mode non précisé,1.208989498,down,ALL,ALL,ALL,tram-b
ILE VERTE,Mode non précisé,0.0,down,ALL,ALL,ALL,tram-b
NOTRE-DAME - MUSEE,Mode non précisé,0.0,down,ALL,ALL,ALL,tram-b
SAINTE-CLAIRE - LES HALLES,Mode non précisé,0.0,down,ALL,ALL,ALL,tram-b
HUBERT DUBEDOUT - MAISON DU TOURISME,Mode non précisé,21.8320825114,down,ALL,ALL,ALL,tram-b
VICTOR HUGO,Mode non précisé,0.0,down,ALL,ALL,ALL,tram-b
ALSACE-LORRAINE,Mode non précisé,6.4230930858,down,ALL,ALL,ALL,tram-b
GARES,Mode non précisé,19.0814787615,down,ALL,ALL,ALL,tram-b
SAINT-BRUNO (TRAM),Mode non précisé,0.0,down,ALL,ALL,ALL,tram-b
PALAIS DE JUSTICE,Mode non précisé,20.7616498509,down,ALL,ALL,ALL,tram-b
CITE INTERNATIONALE,Mode non précisé,13.780458204,down,ALL,ALL,ALL,tram-b
CEA - CAMBRIDGE,Mode non précisé,0.0,down,ALL,ALL,ALL,tram-b
PRESQU'ILE,Mode non précisé,3.2677584972,down,ALL,ALL,ALL,tram-b
PLAINE DES SPORTS,En car Transisère,0.0,down,ALL,ALL,ALL,tram-b
GIERES GARE - UNIVERSITES (TRAM),En car Transisère,0.0,down,ALL,ALL,ALL,tram-b
MAYENCIN - CHAMP ROMAN,En car Transisère,0.0,down,ALL,ALL,ALL,tram-b
CONDILLAC - UNIVERSITES,En car Transisère,30.149229865400002,down,ALL,ALL,ALL,tram-b
BIBLIOTHEQUES UNIVERSITAIRES,En car Transisère,0.0,down,ALL,ALL,ALL,tram-b
GABRIEL FAURE,En car Transisère,0.0,down,ALL,ALL,ALL,tram-b
LES TAILLEES - UNIVERSITES,En car Transisère,0.0,down,ALL,ALL,ALL,tram-b
GRAND SABLON,En car Transisère,0.0,down,ALL,ALL,ALL,tram-b
MICHALLON,En car Transisère,0.0,down,ALL,ALL,ALL,tram-b
LA TRONCHE HOPITAL,En car Transisère,0.0,down,ALL,ALL,ALL,tram-b
ILE VERTE,En car Transisère,0.0,down,ALL,ALL,ALL,tram-b
NOTRE-DAME - MUSEE,En car Transisère,0.0,down,ALL,ALL,ALL,tram-b
SAINTE-CLAIRE - LES HALLES,En car Transisère,0.0,down,ALL,ALL,ALL,tram-b
HUBERT DUBEDOUT - MAISON DU TOURISME,En car Transisère,0.0,down,ALL,ALL,ALL,tram-b
VICTOR HUGO,En car Transisère,41.8922922263,down,ALL,ALL,ALL,tram-b
ALSACE-LORRAINE,En car Transisère,0.0,down,ALL,ALL,ALL,tram-b
GARES,En car Transisère,11.642916707400001,down,ALL,ALL,ALL,tram-b
SAINT-BRUNO (TRAM),En car Transisère,0.0,down,ALL,ALL,ALL,tram-b
PALAIS DE JUSTICE,En car Transisère,0.0,down,ALL,ALL,ALL,tram-b
CITE INTERNATIONALE,En car Transisère,0.0,down,ALL,ALL,ALL,tram-b
CEA - CAMBRIDGE,En car Transisère,34.0247414825,down,ALL,ALL,ALL,tram-b
PRESQU'ILE,En car Transisère,13.0710339889,down,ALL,ALL,ALL,tram-b
PLAINE DES SPORTS,En bus TAG,0.0,down,ALL,ALL,ALL,tram-b
GIERES GARE - UNIVERSITES (TRAM),En bus TAG,18.562448823300002,down,ALL,ALL,ALL,tram-b
MAYENCIN - CHAMP ROMAN,En bus TAG,0.0,down,ALL,ALL,ALL,tram-b
CONDILLAC - UNIVERSITES,En bus TAG,0.0,down,ALL,ALL,ALL,tram-b
BIBLIOTHEQUES UNIVERSITAIRES,En bus TAG,177.76636666400006,down,ALL,ALL,ALL,tram-b
GABRIEL FAURE,En bus TAG,0.0,down,ALL,ALL,ALL,tram-b
LES TAILLEES - UNIVERSITES,En bus TAG,0.0,down,ALL,ALL,ALL,tram-b
GRAND SABLON,En bus TAG,70.41942707609999,down,ALL,ALL,ALL,tram-b
MICHALLON,En bus TAG,0.0,down,ALL,ALL,ALL,tram-b
LA TRONCHE HOPITAL,En bus TAG,155.6418435367,down,ALL,ALL,ALL,tram-b
ILE VERTE,En bus TAG,0.0,down,ALL,ALL,ALL,tram-b
NOTRE-DAME - MUSEE,En bus TAG,309.7138378570998,down,ALL,ALL,ALL,tram-b
SAINTE-CLAIRE - LES HALLES,En bus TAG,0.0,down,ALL,ALL,ALL,tram-b
HUBERT DUBEDOUT - MAISON DU TOURISME,En bus TAG,0.0,down,ALL,ALL,ALL,tram-b
VICTOR HUGO,En bus TAG,674.1810390970992,down,ALL,ALL,ALL,tram-b
ALSACE-LORRAINE,En bus TAG,0.0,down,ALL,ALL,ALL,tram-b
GARES,En bus TAG,28.2271535417,down,ALL,ALL,ALL,tram-b
SAINT-BRUNO (TRAM),En bus TAG,10.083287995300001,down,ALL,ALL,ALL,tram-b
PALAIS DE JUSTICE,En bus TAG,55.02908134159999,down,ALL,ALL,ALL,tram-b
CITE INTERNATIONALE,En bus TAG,0.0,down,ALL,ALL,ALL,tram-b
CEA - CAMBRIDGE,En bus TAG,0.0,down,ALL,ALL,ALL,tram-b
PRESQU'ILE,En bus TAG,407.4336598874006,down,ALL,ALL,ALL,tram-b
PLAINE DES SPORTS,En voiture garée à proximité,47.73725253760001,down,ALL,ALL,ALL,tram-b
GIERES GARE - UNIVERSITES (TRAM),En voiture garée à proximité,61.41259607300001,down,ALL,ALL,ALL,tram-b
MAYENCIN - CHAMP ROMAN,En voiture garée à proximité,2.6528183128,down,ALL,ALL,ALL,tram-b
CONDILLAC - UNIVERSITES,En voiture garée à proximité,53.8630110026,down,ALL,ALL,ALL,tram-b
BIBLIOTHEQUES UNIVERSITAIRES,En voiture garée à proximité,12.933791678,down,ALL,ALL,ALL,tram-b
GABRIEL FAURE,En voiture garée à proximité,68.6040001264,down,ALL,ALL,ALL,tram-b
LES TAILLEES - UNIVERSITES,En voiture garée à proximité,99.63418198709998,down,ALL,ALL,ALL,tram-b
GRAND SABLON,En voiture garée à proximité,257.6005780525999,down,ALL,ALL,ALL,tram-b
MICHALLON,En voiture garée à proximité,78.99701925740001,down,ALL,ALL,ALL,tram-b
LA TRONCHE HOPITAL,En voiture garée à proximité,52.2199387937,down,ALL,ALL,ALL,tram-b
ILE VERTE,En voiture garée à proximité,23.7496016543,down,ALL,ALL,ALL,tram-b
NOTRE-DAME - MUSEE,En voiture garée à proximité,17.704196215,down,ALL,ALL,ALL,tram-b
SAINTE-CLAIRE - LES HALLES,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,tram-b
HUBERT DUBEDOUT - MAISON DU TOURISME,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,tram-b
VICTOR HUGO,En voiture garée à proximité,12.7311359069,down,ALL,ALL,ALL,tram-b
ALSACE-LORRAINE,En voiture garée à proximité,13.274088392100001,down,ALL,ALL,ALL,tram-b
GARES,En voiture garée à proximité,26.319427855599997,down,ALL,ALL,ALL,tram-b
SAINT-BRUNO (TRAM),En voiture garée à proximité,18.4438179973,down,ALL,ALL,ALL,tram-b
PALAIS DE JUSTICE,En voiture garée à proximité,5.4588813504,down,ALL,ALL,ALL,tram-b
CITE INTERNATIONALE,En voiture garée à proximité,24.976313600799998,down,ALL,ALL,ALL,tram-b
CEA - CAMBRIDGE,En voiture garée à proximité,26.7302520847,down,ALL,ALL,ALL,tram-b
PRESQU'ILE,En voiture garée à proximité,51.68866516739999,down,ALL,ALL,ALL,tram-b
PLAINE DES SPORTS,En vélo,3.6500224842,down,S1,ALL,ALL,tram-b
GIERES GARE - UNIVERSITES (TRAM),En vélo,5.6730626817,down,S1,ALL,ALL,tram-b
MAYENCIN - CHAMP ROMAN,En vélo,0.0,down,S1,ALL,ALL,tram-b
CONDILLAC - UNIVERSITES,En vélo,11.0778353671,down,S1,ALL,ALL,tram-b
BIBLIOTHEQUES UNIVERSITAIRES,En vélo,9.2830393627,down,S1,ALL,ALL,tram-b
GABRIEL FAURE,En vélo,0.9513359984,down,S1,ALL,ALL,tram-b
LES TAILLEES - UNIVERSITES,En vélo,6.846614347600001,down,S1,ALL,ALL,tram-b
GRAND SABLON,En vélo,7.3618459009,down,S1,ALL,ALL,tram-b
MICHALLON,En vélo,21.1061400418,down,S1,ALL,ALL,tram-b
LA TRONCHE HOPITAL,En vélo,7.254925067,down,S1,ALL,ALL,tram-b
ILE VERTE,En vélo,0.0,down,S1,ALL,ALL,tram-b
NOTRE-DAME - MUSEE,En vélo,0.0,down,S1,ALL,ALL,tram-b
SAINTE-CLAIRE - LES HALLES,En vélo,0.0,down,S1,ALL,ALL,tram-b
HUBERT DUBEDOUT - MAISON DU TOURISME,En vélo,0.0,down,S1,ALL,ALL,tram-b
VICTOR HUGO,En vélo,0.0,down,S1,ALL,ALL,tram-b
ALSACE-LORRAINE,En vélo,5.1105373087,down,S1,ALL,ALL,tram-b
GARES,En vélo,10.7994045642,down,S1,ALL,ALL,tram-b
SAINT-BRUNO (TRAM),En vélo,6.3880970206,down,S1,ALL,ALL,tram-b
PALAIS DE JUSTICE,En vélo,0.0,down,S1,ALL,ALL,tram-b
CITE INTERNATIONALE,En vélo,9.8967505799,down,S1,ALL,ALL,tram-b
CEA - CAMBRIDGE,En vélo,14.327815302,down,S1,ALL,ALL,tram-b
PRESQU'ILE,En vélo,0.0,down,S1,ALL,ALL,tram-b
PLAINE DES SPORTS,En tram,0.0,down,S1,ALL,ALL,tram-b
GIERES GARE - UNIVERSITES (TRAM),En tram,0.0,down,S1,ALL,ALL,tram-b
MAYENCIN - CHAMP ROMAN,En tram,0.0,down,S1,ALL,ALL,tram-b
CONDILLAC - UNIVERSITES,En tram,19.1020812082,down,S1,ALL,ALL,tram-b
