cluster_name,target_mode,passengers_count,up_down,line_direction,timelaps,goal,line
PRESQU'ILE,En bus TAG,19.14722,down,ALL,ALL,ALL,ligne-c6
MARTYRS - RESISTANCE,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-c6
CHAMECHAUDE,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-c6
LA SURE,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-c6
SAINT-EYNARD (FONTAINE),En bus TAG,0.0,down,ALL,ALL,ALL,ligne-c6
CHARMETTES,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-c6
RUE PASTEUR,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-c6
CURIE - VERCORS,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-c6
LOUIS MAISONNAT,En bus TAG,8.1469205668,down,ALL,ALL,ALL,ligne-c6
ARISTIDE BERGES,En bus TAG,2.405312,down,ALL,ALL,ALL,ligne-c6
LES ILES,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-c6
SEYSSINET-PARISET HOTEL DE VILLE,En bus TAG,17.9971940258,down,ALL,ALL,ALL,ligne-c6
L'ARCHE,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-c6
BEAU SITE (SEYSSINET),En bus TAG,0.0,down,ALL,ALL,ALL,ligne-c6
LA PLAINE,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-c6
GRAND PRE - CENTRE SUD,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-c6
TUILERIE,En bus TAG,6.9386484212,down,ALL,ALL,ALL,ligne-c6
LE PRISME,En bus TAG,16.8352423038,down,ALL,ALL,ALL,ligne-c6
SEYSSINS RONDEAU,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-c6
LE RONDEAU,En bus TAG,127.7353876297,down,ALL,ALL,ALL,ligne-c6
STADE LESDIGUIERES,En bus TAG,405.24001502009946,down,ALL,ALL,ALL,ligne-c6
VERLAINE,En bus TAG,40.096946186299995,down,ALL,ALL,ALL,ligne-c6
MAISON DES ANCIENS,En bus TAG,2.4079396721,down,ALL,ALL,ALL,ligne-c6
EDMOND ESMONIN,En bus TAG,23.118561984400003,down,ALL,ALL,ALL,ligne-c6
GRAND'PLACE,En bus TAG,87.7272916345,down,ALL,ALL,ALL,ligne-c6
RAYMOND CHANAS,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-c6
COLLEGE DES SAULES,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-c6
GENERAL DE GAULLE,En bus TAG,16.928925513,down,ALL,ALL,ALL,ligne-c6
LA CHATELIERE,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-c6
LE MARAIS,En bus TAG,9.851416351600001,down,ALL,ALL,ALL,ligne-c6
CHOPIN,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-c6
ZELLA MELHIS,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-c6
8 MAI 1945,En bus TAG,0.0,down,ALL,ALL,ALL,ligne-c6
ETIENNE GRAPPE,En bus TAG,102.3287667438,down,ALL,ALL,ALL,ligne-c6
PABLO NERUDA,En bus TAG,5.852580978600001,down,ALL,ALL,ALL,ligne-c6
HENRI WALLON,En bus TAG,24.7174496996,down,ALL,ALL,ALL,ligne-c6
PRESQU'ILE,En tram,49.79867577780001,down,ALL,ALL,ALL,ligne-c6
MARTYRS - RESISTANCE,En tram,0.0,down,ALL,ALL,ALL,ligne-c6
CHAMECHAUDE,En tram,0.0,down,ALL,ALL,ALL,ligne-c6
LA SURE,En tram,0.0,down,ALL,ALL,ALL,ligne-c6
SAINT-EYNARD (FONTAINE),En tram,0.0,down,ALL,ALL,ALL,ligne-c6
CHARMETTES,En tram,0.0,down,ALL,ALL,ALL,ligne-c6
RUE PASTEUR,En tram,0.0,down,ALL,ALL,ALL,ligne-c6
CURIE - VERCORS,En tram,0.0,down,ALL,ALL,ALL,ligne-c6
LOUIS MAISONNAT,En tram,676.2616516370999,down,ALL,ALL,ALL,ligne-c6
ARISTIDE BERGES,En tram,0.0,down,ALL,ALL,ALL,ligne-c6
LES ILES,En tram,0.0,down,ALL,ALL,ALL,ligne-c6
SEYSSINET-PARISET HOTEL DE VILLE,En tram,196.0217977848001,down,ALL,ALL,ALL,ligne-c6
L'ARCHE,En tram,0.0,down,ALL,ALL,ALL,ligne-c6
BEAU SITE (SEYSSINET),En tram,0.0,down,ALL,ALL,ALL,ligne-c6
LA PLAINE,En tram,0.0,down,ALL,ALL,ALL,ligne-c6
GRAND PRE - CENTRE SUD,En tram,0.0,down,ALL,ALL,ALL,ligne-c6
TUILERIE,En tram,0.0,down,ALL,ALL,ALL,ligne-c6
LE PRISME,En tram,10.0395858413,down,ALL,ALL,ALL,ligne-c6
SEYSSINS RONDEAU,En tram,0.0,down,ALL,ALL,ALL,ligne-c6
LE RONDEAU,En tram,0.0,down,ALL,ALL,ALL,ligne-c6
STADE LESDIGUIERES,En tram,0.0,down,ALL,ALL,ALL,ligne-c6
VERLAINE,En tram,0.0,down,ALL,ALL,ALL,ligne-c6
MAISON DES ANCIENS,En tram,0.0,down,ALL,ALL,ALL,ligne-c6
EDMOND ESMONIN,En tram,0.0,down,ALL,ALL,ALL,ligne-c6
GRAND'PLACE,En tram,483.4144155720991,down,ALL,ALL,ALL,ligne-c6
RAYMOND CHANAS,En tram,0.0,down,ALL,ALL,ALL,ligne-c6
COLLEGE DES SAULES,En tram,0.0,down,ALL,ALL,ALL,ligne-c6
GENERAL DE GAULLE,En tram,0.0,down,ALL,ALL,ALL,ligne-c6
LA CHATELIERE,En tram,0.0,down,ALL,ALL,ALL,ligne-c6
LE MARAIS,En tram,0.0,down,ALL,ALL,ALL,ligne-c6
CHOPIN,En tram,0.0,down,ALL,ALL,ALL,ligne-c6
ZELLA MELHIS,En tram,0.0,down,ALL,ALL,ALL,ligne-c6
8 MAI 1945,En tram,0.0,down,ALL,ALL,ALL,ligne-c6
ETIENNE GRAPPE,En tram,102.63022150939999,down,ALL,ALL,ALL,ligne-c6
PABLO NERUDA,En tram,0.0,down,ALL,ALL,ALL,ligne-c6
HENRI WALLON,En tram,0.0,down,ALL,ALL,ALL,ligne-c6
PRESQU'ILE,Déposé en voiture,3.4944,down,ALL,ALL,ALL,ligne-c6
MARTYRS - RESISTANCE,Déposé en voiture,0.0,down,ALL,ALL,ALL,ligne-c6
CHAMECHAUDE,Déposé en voiture,0.0,down,ALL,ALL,ALL,ligne-c6
LA SURE,Déposé en voiture,6.56208,down,ALL,ALL,ALL,ligne-c6
SAINT-EYNARD (FONTAINE),Déposé en voiture,0.0,down,ALL,ALL,ALL,ligne-c6
CHARMETTES,Déposé en voiture,0.0,down,ALL,ALL,ALL,ligne-c6
RUE PASTEUR,Déposé en voiture,2.2393674221,down,ALL,ALL,ALL,ligne-c6
CURIE - VERCORS,Déposé en voiture,0.0,down,ALL,ALL,ALL,ligne-c6
LOUIS MAISONNAT,Déposé en voiture,2.2816901408,down,ALL,ALL,ALL,ligne-c6
ARISTIDE BERGES,Déposé en voiture,0.0,down,ALL,ALL,ALL,ligne-c6
LES ILES,Déposé en voiture,0.0,down,ALL,ALL,ALL,ligne-c6
SEYSSINET-PARISET HOTEL DE VILLE,Déposé en voiture,0.0,down,ALL,ALL,ALL,ligne-c6
L'ARCHE,Déposé en voiture,0.0,down,ALL,ALL,ALL,ligne-c6
BEAU SITE (SEYSSINET),Déposé en voiture,0.0,down,ALL,ALL,ALL,ligne-c6
LA PLAINE,Déposé en voiture,0.0,down,ALL,ALL,ALL,ligne-c6
GRAND PRE - CENTRE SUD,Déposé en voiture,5.2167833062,down,ALL,ALL,ALL,ligne-c6
TUILERIE,Déposé en voiture,0.0,down,ALL,ALL,ALL,ligne-c6
LE PRISME,Déposé en voiture,0.0,down,ALL,ALL,ALL,ligne-c6
SEYSSINS RONDEAU,Déposé en voiture,0.0,down,ALL,ALL,ALL,ligne-c6
LE RONDEAU,Déposé en voiture,3.0054248889,down,ALL,ALL,ALL,ligne-c6
STADE LESDIGUIERES,Déposé en voiture,5.2944972917,down,ALL,ALL,ALL,ligne-c6
VERLAINE,Déposé en voiture,2.9695717241,down,ALL,ALL,ALL,ligne-c6
MAISON DES ANCIENS,Déposé en voiture,0.0,down,ALL,ALL,ALL,ligne-c6
EDMOND ESMONIN,Déposé en voiture,0.0,down,ALL,ALL,ALL,ligne-c6
GRAND'PLACE,Déposé en voiture,6.7424,down,ALL,ALL,ALL,ligne-c6
RAYMOND CHANAS,Déposé en voiture,0.0,down,ALL,ALL,ALL,ligne-c6
COLLEGE DES SAULES,Déposé en voiture,0.0,down,ALL,ALL,ALL,ligne-c6
GENERAL DE GAULLE,Déposé en voiture,0.0,down,ALL,ALL,ALL,ligne-c6
LA CHATELIERE,Déposé en voiture,0.0,down,ALL,ALL,ALL,ligne-c6
LE MARAIS,Déposé en voiture,0.0,down,ALL,ALL,ALL,ligne-c6
CHOPIN,Déposé en voiture,0.0,down,ALL,ALL,ALL,ligne-c6
ZELLA MELHIS,Déposé en voiture,0.0,down,ALL,ALL,ALL,ligne-c6
8 MAI 1945,Déposé en voiture,0.0,down,ALL,ALL,ALL,ligne-c6
ETIENNE GRAPPE,Déposé en voiture,0.0,down,ALL,ALL,ALL,ligne-c6
PABLO NERUDA,Déposé en voiture,0.0,down,ALL,ALL,ALL,ligne-c6
HENRI WALLON,Déposé en voiture,0.0,down,ALL,ALL,ALL,ligne-c6
PRESQU'ILE,En vélo,0.0,down,ALL,ALL,ALL,ligne-c6
MARTYRS - RESISTANCE,En vélo,0.0,down,ALL,ALL,ALL,ligne-c6
CHAMECHAUDE,En vélo,0.0,down,ALL,ALL,ALL,ligne-c6
LA SURE,En vélo,0.0,down,ALL,ALL,ALL,ligne-c6
SAINT-EYNARD (FONTAINE),En vélo,0.0,down,ALL,ALL,ALL,ligne-c6
CHARMETTES,En vélo,3.5,down,ALL,ALL,ALL,ligne-c6
RUE PASTEUR,En vélo,0.0,down,ALL,ALL,ALL,ligne-c6
CURIE - VERCORS,En vélo,0.0,down,ALL,ALL,ALL,ligne-c6
LOUIS MAISONNAT,En vélo,0.0,down,ALL,ALL,ALL,ligne-c6
ARISTIDE BERGES,En vélo,0.0,down,ALL,ALL,ALL,ligne-c6
LES ILES,En vélo,0.0,down,ALL,ALL,ALL,ligne-c6
SEYSSINET-PARISET HOTEL DE VILLE,En vélo,0.0,down,ALL,ALL,ALL,ligne-c6
L'ARCHE,En vélo,0.0,down,ALL,ALL,ALL,ligne-c6
