cluster_name,target_mode,passengers_count,up_down,line_direction,timelaps,goal,line
CHARLES MICHELS,A pied,1097.9164858580023,down,ALL,ALL,ALL,tram-a
LA POYA,A pied,3003.5180133645886,down,ALL,ALL,ALL,tram-a
DENIS PAPIN,En voiture garée au parking relai,25.477615080300005,down,ALL,ALL,ALL,tram-a
AUGUSTE DELAUNE,En voiture garée au parking relai,8.756312540100001,down,ALL,ALL,ALL,tram-a
MARIE CURIE,En voiture garée au parking relai,5.8734452626,down,ALL,ALL,ALL,tram-a
LA RAMPE - CENTRE-VILLE,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,tram-a
GARE (ECHIROLLES),En voiture garée au parking relai,6.1682608642,down,ALL,ALL,ALL,tram-a
ESSARTS - LA BUTTE,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,tram-a
SURIEUX,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,tram-a
LES GRANGES,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,tram-a
POLESUD - ALPEXPO,En voiture garée au parking relai,6.8781111458,down,ALL,ALL,ALL,tram-a
GRAND'PLACE,En voiture garée au parking relai,55.162464894900005,down,ALL,ALL,ALL,tram-a
ARLEQUIN,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,tram-a
LA BRUYERE,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,tram-a
MALHERBE,En voiture garée au parking relai,6.4924979167,down,ALL,ALL,ALL,tram-a
MC2: MAISON DE LA CULTURE,En voiture garée au parking relai,3.3095967078,down,ALL,ALL,ALL,tram-a
MOUNIER,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,tram-a
ALBERT 1ER DE BELGIQUE,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,tram-a
CHAVANT,En voiture garée au parking relai,17.0304293179,down,ALL,ALL,ALL,tram-a
VERDUN - PREFECTURE,En voiture garée au parking relai,9.6875916792,down,ALL,ALL,ALL,tram-a
HUBERT DUBEDOUT - MAISON DU TOURISME,En voiture garée au parking relai,6.3132212,down,ALL,ALL,ALL,tram-a
VICTOR HUGO,En voiture garée au parking relai,12.098439346,down,ALL,ALL,ALL,tram-a
ALSACE-LORRAINE,En voiture garée au parking relai,0.0,down,ALL,ALL,ALL,tram-a
GARES,En voiture garée au parking relai,13.891030589100001,down,ALL,ALL,ALL,tram-a
SAINT-BRUNO (TRAM),En voiture garée au parking relai,8.7125133333,down,ALL,ALL,ALL,tram-a
BERRIAT-LE MAGASIN,En voiture garée au parking relai,4.20394,down,ALL,ALL,ALL,tram-a
LES FONTAINADES - LE VOG,En voiture garée au parking relai,6.918938028,down,ALL,ALL,ALL,tram-a
LOUIS MAISONNAT,En voiture garée au parking relai,20.054594157300002,down,ALL,ALL,ALL,tram-a
FONTAINE HOTEL DE VILLE - LA SOURCE,En voiture garée au parking relai,4.2265098642,down,ALL,ALL,ALL,tram-a
CHARLES MICHELS,En voiture garée au parking relai,3.9848543363,down,ALL,ALL,ALL,tram-a
LA POYA,En voiture garée au parking relai,15.994921503299999,down,ALL,ALL,ALL,tram-a
DENIS PAPIN,En vélo,2.1164,down,ALL,ALL,ALL,tram-a
AUGUSTE DELAUNE,En vélo,10.1122663229,down,ALL,ALL,ALL,tram-a
MARIE CURIE,En vélo,3.7218021101,down,ALL,ALL,ALL,tram-a
LA RAMPE - CENTRE-VILLE,En vélo,4.2075339888,down,ALL,ALL,ALL,tram-a
GARE (ECHIROLLES),En vélo,1.09786267,down,ALL,ALL,ALL,tram-a
ESSARTS - LA BUTTE,En vélo,0.0,down,ALL,ALL,ALL,tram-a
SURIEUX,En vélo,0.0,down,ALL,ALL,ALL,tram-a
LES GRANGES,En vélo,6.3648282243,down,ALL,ALL,ALL,tram-a
POLESUD - ALPEXPO,En vélo,0.0,down,ALL,ALL,ALL,tram-a
GRAND'PLACE,En vélo,6.323590179600001,down,ALL,ALL,ALL,tram-a
ARLEQUIN,En vélo,6.4924979167,down,ALL,ALL,ALL,tram-a
LA BRUYERE,En vélo,16.773427865800002,down,ALL,ALL,ALL,tram-a
MALHERBE,En vélo,0.0,down,ALL,ALL,ALL,tram-a
MC2: MAISON DE LA CULTURE,En vélo,0.0,down,ALL,ALL,ALL,tram-a
MOUNIER,En vélo,7.307685,down,ALL,ALL,ALL,tram-a
ALBERT 1ER DE BELGIQUE,En vélo,19.6924916966,down,ALL,ALL,ALL,tram-a
CHAVANT,En vélo,22.3455925696,down,ALL,ALL,ALL,tram-a
VERDUN - PREFECTURE,En vélo,0.0,down,ALL,ALL,ALL,tram-a
HUBERT DUBEDOUT - MAISON DU TOURISME,En vélo,5.2274543036,down,ALL,ALL,ALL,tram-a
VICTOR HUGO,En vélo,29.165190840100003,down,ALL,ALL,ALL,tram-a
ALSACE-LORRAINE,En vélo,12.182190577099998,down,ALL,ALL,ALL,tram-a
GARES,En vélo,9.12542775,down,ALL,ALL,ALL,tram-a
SAINT-BRUNO (TRAM),En vélo,37.1697315807,down,ALL,ALL,ALL,tram-a
BERRIAT-LE MAGASIN,En vélo,8.1134312495,down,ALL,ALL,ALL,tram-a
LES FONTAINADES - LE VOG,En vélo,2.0907795757,down,ALL,ALL,ALL,tram-a
LOUIS MAISONNAT,En vélo,16.343604188,down,ALL,ALL,ALL,tram-a
FONTAINE HOTEL DE VILLE - LA SOURCE,En vélo,0.0,down,ALL,ALL,ALL,tram-a
CHARLES MICHELS,En vélo,0.0,down,ALL,ALL,ALL,tram-a
LA POYA,En vélo,26.4478082095,down,ALL,ALL,ALL,tram-a
DENIS PAPIN,En train,0.0,down,ALL,ALL,ALL,tram-a
AUGUSTE DELAUNE,En train,0.0,down,ALL,ALL,ALL,tram-a
MARIE CURIE,En train,3.982495,down,ALL,ALL,ALL,tram-a
LA RAMPE - CENTRE-VILLE,En train,0.0,down,ALL,ALL,ALL,tram-a
GARE (ECHIROLLES),En train,295.64548599340003,down,ALL,ALL,ALL,tram-a
ESSARTS - LA BUTTE,En train,0.0,down,ALL,ALL,ALL,tram-a
SURIEUX,En train,0.0,down,ALL,ALL,ALL,tram-a
LES GRANGES,En train,0.0,down,ALL,ALL,ALL,tram-a
POLESUD - ALPEXPO,En train,0.0,down,ALL,ALL,ALL,tram-a
GRAND'PLACE,En train,3.5395559535,down,ALL,ALL,ALL,tram-a
ARLEQUIN,En train,0.0,down,ALL,ALL,ALL,tram-a
LA BRUYERE,En train,6.4924979167,down,ALL,ALL,ALL,tram-a
MALHERBE,En train,0.0,down,ALL,ALL,ALL,tram-a
MC2: MAISON DE LA CULTURE,En train,0.0,down,ALL,ALL,ALL,tram-a
MOUNIER,En train,0.0,down,ALL,ALL,ALL,tram-a
ALBERT 1ER DE BELGIQUE,En train,0.0,down,ALL,ALL,ALL,tram-a
CHAVANT,En train,20.3316233142,down,ALL,ALL,ALL,tram-a
VERDUN - PREFECTURE,En train,7.2530819361,down,ALL,ALL,ALL,tram-a
HUBERT DUBEDOUT - MAISON DU TOURISME,En train,5.2926849851,down,ALL,ALL,ALL,tram-a
VICTOR HUGO,En train,20.5860538517,down,ALL,ALL,ALL,tram-a
ALSACE-LORRAINE,En train,24.344515772999998,down,ALL,ALL,ALL,tram-a
GARES,En train,1188.0723569438007,down,ALL,ALL,ALL,tram-a
SAINT-BRUNO (TRAM),En train,5.332407826,down,ALL,ALL,ALL,tram-a
BERRIAT-LE MAGASIN,En train,0.0,down,ALL,ALL,ALL,tram-a
LES FONTAINADES - LE VOG,En train,3.9079498698,down,ALL,ALL,ALL,tram-a
LOUIS MAISONNAT,En train,3.459469014,down,ALL,ALL,ALL,tram-a
FONTAINE HOTEL DE VILLE - LA SOURCE,En train,0.0,down,ALL,ALL,ALL,tram-a
CHARLES MICHELS,En train,0.0,down,ALL,ALL,ALL,tram-a
LA POYA,En train,0.0,down,ALL,ALL,ALL,tram-a
DENIS PAPIN,En bus TAG,21.1775221428,down,ALL,ALL,ALL,tram-a
AUGUSTE DELAUNE,En bus TAG,43.38592442890001,down,ALL,ALL,ALL,tram-a
MARIE CURIE,En bus TAG,92.9668658404,down,ALL,ALL,ALL,tram-a
LA RAMPE - CENTRE-VILLE,En bus TAG,310.3123559823001,down,ALL,ALL,ALL,tram-a
GARE (ECHIROLLES),En bus TAG,0.0,down,ALL,ALL,ALL,tram-a
ESSARTS - LA BUTTE,En bus TAG,0.0,down,ALL,ALL,ALL,tram-a
SURIEUX,En bus TAG,0.0,down,ALL,ALL,ALL,tram-a
LES GRANGES,En bus TAG,0.0,down,ALL,ALL,ALL,tram-a
POLESUD - ALPEXPO,En bus TAG,27.0713972282,down,ALL,ALL,ALL,tram-a
GRAND'PLACE,En bus TAG,1355.7780944940043,down,ALL,ALL,ALL,tram-a
ARLEQUIN,En bus TAG,0.0,down,ALL,ALL,ALL,tram-a
LA BRUYERE,En bus TAG,0.0,down,ALL,ALL,ALL,tram-a
MALHERBE,En bus TAG,692.8346471074992,down,ALL,ALL,ALL,tram-a
MC2: MAISON DE LA CULTURE,En bus TAG,0.0,down,ALL,ALL,ALL,tram-a
MOUNIER,En bus TAG,0.0,down,ALL,ALL,ALL,tram-a
ALBERT 1ER DE BELGIQUE,En bus TAG,2.4988637143,down,ALL,ALL,ALL,tram-a
CHAVANT,En bus TAG,459.01211998319945,down,ALL,ALL,ALL,tram-a
VERDUN - PREFECTURE,En bus TAG,1072.2387005878977,down,ALL,ALL,ALL,tram-a
HUBERT DUBEDOUT - MAISON DU TOURISME,En bus TAG,0.0,down,ALL,ALL,ALL,tram-a
VICTOR HUGO,En bus TAG,341.6608911058998,down,ALL,ALL,ALL,tram-a
ALSACE-LORRAINE,En bus TAG,108.2124425607,down,ALL,ALL,ALL,tram-a
GARES,En bus TAG,63.00432972050001,down,ALL,ALL,ALL,tram-a
SAINT-BRUNO (TRAM),En bus TAG,8.1089087509,down,ALL,ALL,ALL,tram-a
BERRIAT-LE MAGASIN,En bus TAG,180.4556547036,down,ALL,ALL,ALL,tram-a
LES FONTAINADES - LE VOG,En bus TAG,0.0,down,ALL,ALL,ALL,tram-a
LOUIS MAISONNAT,En bus TAG,772.7604276328958,down,ALL,ALL,ALL,tram-a
FONTAINE HOTEL DE VILLE - LA SOURCE,En bus TAG,0.0,down,ALL,ALL,ALL,tram-a
CHARLES MICHELS,En bus TAG,0.0,down,ALL,ALL,ALL,tram-a
LA POYA,En bus TAG,515.1367653872993,down,ALL,ALL,ALL,tram-a
DENIS PAPIN,En voiture garée à proximité,55.8598939204,down,ALL,ALL,ALL,tram-a
AUGUSTE DELAUNE,En voiture garée à proximité,9.2300371428,down,ALL,ALL,ALL,tram-a
MARIE CURIE,En voiture garée à proximité,3.982495,down,ALL,ALL,ALL,tram-a
LA RAMPE - CENTRE-VILLE,En voiture garée à proximité,30.049053565099996,down,ALL,ALL,ALL,tram-a
GARE (ECHIROLLES),En voiture garée à proximité,24.3259122866,down,ALL,ALL,ALL,tram-a
ESSARTS - LA BUTTE,En voiture garée à proximité,10.1294430313,down,ALL,ALL,ALL,tram-a
SURIEUX,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,tram-a
LES GRANGES,En voiture garée à proximité,28.910340140000002,down,ALL,ALL,ALL,tram-a
POLESUD - ALPEXPO,En voiture garée à proximité,21.999058079,down,ALL,ALL,ALL,tram-a
GRAND'PLACE,En voiture garée à proximité,95.6665640685,down,ALL,ALL,ALL,tram-a
ARLEQUIN,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,tram-a
LA BRUYERE,En voiture garée à proximité,8.8084378658,down,ALL,ALL,ALL,tram-a
MALHERBE,En voiture garée à proximité,8.8191965195,down,ALL,ALL,ALL,tram-a
MC2: MAISON DE LA CULTURE,En voiture garée à proximité,20.311566634400002,down,ALL,ALL,ALL,tram-a
MOUNIER,En voiture garée à proximité,11.9105220896,down,ALL,ALL,ALL,tram-a
ALBERT 1ER DE BELGIQUE,En voiture garée à proximité,0.0,down,ALL,ALL,ALL,tram-a
CHAVANT,En voiture garée à proximité,4.027122957,down,ALL,ALL,ALL,tram-a
VERDUN - PREFECTURE,En voiture garée à proximité,22.5426874452,down,ALL,ALL,ALL,tram-a
HUBERT DUBEDOUT - MAISON DU TOURISME,En voiture garée à proximité,52.195650971499994,down,ALL,ALL,ALL,tram-a
VICTOR HUGO,En voiture garée à proximité,3.7314542712,down,ALL,ALL,ALL,tram-a
ALSACE-LORRAINE,En voiture garée à proximité,17.7167809591,down,ALL,ALL,ALL,tram-a
GARES,En voiture garée à proximité,12.662285136600001,down,ALL,ALL,ALL,tram-a
SAINT-BRUNO (TRAM),En voiture garée à proximité,6.4463987018,down,ALL,ALL,ALL,tram-a
BERRIAT-LE MAGASIN,En voiture garée à proximité,23.7659400588,down,ALL,ALL,ALL,tram-a
LES FONTAINADES - LE VOG,En voiture garée à proximité,37.866115407,down,ALL,ALL,ALL,tram-a
LOUIS MAISONNAT,En voiture garée à proximité,179.95140277530015,down,ALL,ALL,ALL,tram-a
FONTAINE HOTEL DE VILLE - LA SOURCE,En voiture garée à proximité,30.9912878338,down,ALL,ALL,ALL,tram-a
CHARLES MICHELS,En voiture garée à proximité,38.575025459900004,down,ALL,ALL,ALL,tram-a
LA POYA,En voiture garée à proximité,311.5174673919001,down,ALL,ALL,ALL,tram-a
DENIS PAPIN,En tram,0.0,down,S1,ALL,ALL,tram-a
AUGUSTE DELAUNE,En tram,0.0,down,S1,ALL,ALL,tram-a
MARIE CURIE,En tram,0.0,down,S1,ALL,ALL,tram-a
LA RAMPE - CENTRE-VILLE,En tram,0.0,down,S1,ALL,ALL,tram-a
GARE (ECHIROLLES),En tram,0.0,down,S1,ALL,ALL,tram-a
ESSARTS - LA BUTTE,En tram,0.0,down,S1,ALL,ALL,tram-a
SURIEUX,En tram,0.0,down,S1,ALL,ALL,tram-a
LES GRANGES,En tram,0.0,down,S1,ALL,ALL,tram-a
POLESUD - ALPEXPO,En tram,0.0,down,S1,ALL,ALL,tram-a
GRAND'PLACE,En tram,0.0,down,S1,ALL,ALL,tram-a
ARLEQUIN,En tram,0.0,down,S1,ALL,ALL,tram-a
LA BRUYERE,En tram,0.0,down,S1,ALL,ALL,tram-a
MALHERBE,En tram,0.0,down,S1,ALL,ALL,tram-a
MC2: MAISON DE LA CULTURE,En tram,0.0,down,S1,ALL,ALL,tram-a
MOUNIER,En tram,0.0,down,S1,ALL,ALL,tram-a
ALBERT 1ER DE BELGIQUE,En tram,0.0,down,S1,ALL,ALL,tram-a
CHAVANT,En tram,1649.4564819101965,down,S1,ALL,ALL,tram-a
