cluster_name,target_mode,passengers_count,up_down,line_direction,timelaps,goal,line
ETIENNE GRAPPE,A pied,6.965694641499999,down,ALL,02H00-06H45,ALL,tram-d
LES TAILLEES - UNIVERSITES,Mode non précisé,0.0,down,ALL,02H00-06H45,ALL,tram-d
NEYRPIC - BELLEDONNE,Mode non précisé,0.0,down,ALL,02H00-06H45,ALL,tram-d
MAISON COMMUNALE,Mode non précisé,0.0,down,ALL,02H00-06H45,ALL,tram-d
EDOUARD VAILLANT,Mode non précisé,0.0,down,ALL,02H00-06H45,ALL,tram-d
PARC JO BLANCHON,Mode non précisé,0.0,down,ALL,02H00-06H45,ALL,tram-d
ETIENNE GRAPPE,Mode non précisé,0.0,down,ALL,02H00-06H45,ALL,tram-d
LES TAILLEES - UNIVERSITES,En bus TAG,0.0,down,ALL,02H00-06H45,ALL,tram-d
NEYRPIC - BELLEDONNE,En bus TAG,1.3931389284,down,ALL,02H00-06H45,ALL,tram-d
MAISON COMMUNALE,En bus TAG,0.0,down,ALL,02H00-06H45,ALL,tram-d
EDOUARD VAILLANT,En bus TAG,0.0,down,ALL,02H00-06H45,ALL,tram-d
PARC JO BLANCHON,En bus TAG,0.0,down,ALL,02H00-06H45,ALL,tram-d
ETIENNE GRAPPE,En bus TAG,1.990198469,down,ALL,02H00-06H45,ALL,tram-d
LES TAILLEES - UNIVERSITES,En tram,1.5921584078,down,ALL,02H00-06H45,ALL,tram-d
NEYRPIC - BELLEDONNE,En tram,0.9950990049,down,ALL,02H00-06H45,ALL,tram-d
MAISON COMMUNALE,En tram,0.0,down,ALL,02H00-06H45,ALL,tram-d
EDOUARD VAILLANT,En tram,0.0,down,ALL,02H00-06H45,ALL,tram-d
PARC JO BLANCHON,En tram,0.0,down,ALL,02H00-06H45,ALL,tram-d
ETIENNE GRAPPE,En tram,0.0,down,ALL,02H00-06H45,ALL,tram-d
LES TAILLEES - UNIVERSITES,A pied,6.3686336312,down,S1,02H00-06H45,ALL,tram-d
NEYRPIC - BELLEDONNE,A pied,2.9852970147,down,S1,02H00-06H45,ALL,tram-d
MAISON COMMUNALE,A pied,8.9558910441,down,S1,02H00-06H45,ALL,tram-d
EDOUARD VAILLANT,A pied,8.9558910442,down,S1,02H00-06H45,ALL,tram-d
PARC JO BLANCHON,A pied,0.0,down,S1,02H00-06H45,ALL,tram-d
ETIENNE GRAPPE,A pied,0.0,down,S1,02H00-06H45,ALL,tram-d
LES TAILLEES - UNIVERSITES,Mode non précisé,0.0,down,S1,02H00-06H45,ALL,tram-d
NEYRPIC - BELLEDONNE,Mode non précisé,0.0,down,S1,02H00-06H45,ALL,tram-d
MAISON COMMUNALE,Mode non précisé,0.0,down,S1,02H00-06H45,ALL,tram-d
EDOUARD VAILLANT,Mode non précisé,0.0,down,S1,02H00-06H45,ALL,tram-d
PARC JO BLANCHON,Mode non précisé,0.0,down,S1,02H00-06H45,ALL,tram-d
ETIENNE GRAPPE,Mode non précisé,0.0,down,S1,02H00-06H45,ALL,tram-d
LES TAILLEES - UNIVERSITES,En tram,1.5921584078,down,S1,02H00-06H45,ALL,tram-d
NEYRPIC - BELLEDONNE,En tram,0.9950990049,down,S1,02H00-06H45,ALL,tram-d
MAISON COMMUNALE,En tram,0.0,down,S1,02H00-06H45,ALL,tram-d
EDOUARD VAILLANT,En tram,0.0,down,S1,02H00-06H45,ALL,tram-d
PARC JO BLANCHON,En tram,0.0,down,S1,02H00-06H45,ALL,tram-d
ETIENNE GRAPPE,En tram,0.0,down,S1,02H00-06H45,ALL,tram-d
ETIENNE GRAPPE,A pied,6.965694641499999,down,S2,02H00-06H45,ALL,tram-d
PARC JO BLANCHON,A pied,5.970595406999999,down,S2,02H00-06H45,ALL,tram-d
EDOUARD VAILLANT,A pied,3.980396938,down,S2,02H00-06H45,ALL,tram-d
MAISON COMMUNALE,A pied,4.1794167852,down,S2,02H00-06H45,ALL,tram-d
NEYRPIC - BELLEDONNE,A pied,1.3931389284,down,S2,02H00-06H45,ALL,tram-d
LES TAILLEES - UNIVERSITES,A pied,0.0,down,S2,02H00-06H45,ALL,tram-d
ETIENNE GRAPPE,En bus TAG,1.990198469,down,S2,02H00-06H45,ALL,tram-d
PARC JO BLANCHON,En bus TAG,0.0,down,S2,02H00-06H45,ALL,tram-d
EDOUARD VAILLANT,En bus TAG,0.0,down,S2,02H00-06H45,ALL,tram-d
MAISON COMMUNALE,En bus TAG,0.0,down,S2,02H00-06H45,ALL,tram-d
NEYRPIC - BELLEDONNE,En bus TAG,1.3931389284,down,S2,02H00-06H45,ALL,tram-d
LES TAILLEES - UNIVERSITES,En bus TAG,0.0,down,S2,02H00-06H45,ALL,tram-d
ETIENNE GRAPPE,Mode non précisé,0.0,down,S2,02H00-06H45,ALL,tram-d
PARC JO BLANCHON,Mode non précisé,0.0,down,S2,02H00-06H45,ALL,tram-d
EDOUARD VAILLANT,Mode non précisé,0.0,down,S2,02H00-06H45,ALL,tram-d
MAISON COMMUNALE,Mode non précisé,0.0,down,S2,02H00-06H45,ALL,tram-d
NEYRPIC - BELLEDONNE,Mode non précisé,0.0,down,S2,02H00-06H45,ALL,tram-d
LES TAILLEES - UNIVERSITES,Mode non précisé,0.0,down,S2,02H00-06H45,ALL,tram-d
LES TAILLEES - UNIVERSITES,Déposé en voiture,1.0383652174,down,ALL,06H45-08H45,ALL,tram-d
NEYRPIC - BELLEDONNE,Déposé en voiture,0.0,down,ALL,06H45-08H45,ALL,tram-d
MAISON COMMUNALE,Déposé en voiture,0.0,down,ALL,06H45-08H45,ALL,tram-d
EDOUARD VAILLANT,Déposé en voiture,0.0,down,ALL,06H45-08H45,ALL,tram-d
PARC JO BLANCHON,Déposé en voiture,0.0,down,ALL,06H45-08H45,ALL,tram-d
ETIENNE GRAPPE,Déposé en voiture,0.0,down,ALL,06H45-08H45,ALL,tram-d
LES TAILLEES - UNIVERSITES,A pied,51.91826086999996,down,ALL,06H45-08H45,ALL,tram-d
NEYRPIC - BELLEDONNE,A pied,70.85189672300004,down,ALL,06H45-08H45,ALL,tram-d
MAISON COMMUNALE,A pied,116.54247071660015,down,ALL,06H45-08H45,ALL,tram-d
EDOUARD VAILLANT,A pied,160.85979511600016,down,ALL,06H45-08H45,ALL,tram-d
PARC JO BLANCHON,A pied,126.28284459810001,down,ALL,06H45-08H45,ALL,tram-d
ETIENNE GRAPPE,A pied,131.26224292560005,down,ALL,06H45-08H45,ALL,tram-d
LES TAILLEES - UNIVERSITES,En voiture garée au parking relai,0.0,down,ALL,06H45-08H45,ALL,tram-d
NEYRPIC - BELLEDONNE,En voiture garée au parking relai,1.8523625523,down,ALL,06H45-08H45,ALL,tram-d
MAISON COMMUNALE,En voiture garée au parking relai,0.0,down,ALL,06H45-08H45,ALL,tram-d
EDOUARD VAILLANT,En voiture garée au parking relai,0.0,down,ALL,06H45-08H45,ALL,tram-d
PARC JO BLANCHON,En voiture garée au parking relai,0.0,down,ALL,06H45-08H45,ALL,tram-d
ETIENNE GRAPPE,En voiture garée au parking relai,0.9581185615,down,ALL,06H45-08H45,ALL,tram-d
LES TAILLEES - UNIVERSITES,Mode non précisé,0.0,down,ALL,06H45-08H45,ALL,tram-d
NEYRPIC - BELLEDONNE,Mode non précisé,0.0,down,ALL,06H45-08H45,ALL,tram-d
MAISON COMMUNALE,Mode non précisé,0.0,down,ALL,06H45-08H45,ALL,tram-d
EDOUARD VAILLANT,Mode non précisé,0.0,down,ALL,06H45-08H45,ALL,tram-d
PARC JO BLANCHON,Mode non précisé,0.0,down,ALL,06H45-08H45,ALL,tram-d
ETIENNE GRAPPE,Mode non précisé,0.0,down,ALL,06H45-08H45,ALL,tram-d
LES TAILLEES - UNIVERSITES,En tram,66.45537391359996,down,ALL,06H45-08H45,ALL,tram-d
NEYRPIC - BELLEDONNE,En tram,50.70735687649999,down,ALL,06H45-08H45,ALL,tram-d
MAISON COMMUNALE,En tram,0.0,down,ALL,06H45-08H45,ALL,tram-d
EDOUARD VAILLANT,En tram,0.0,down,ALL,06H45-08H45,ALL,tram-d
PARC JO BLANCHON,En tram,0.0,down,ALL,06H45-08H45,ALL,tram-d
ETIENNE GRAPPE,En tram,0.0,down,ALL,06H45-08H45,ALL,tram-d
LES TAILLEES - UNIVERSITES,En voiture garée à proximité,0.0,down,ALL,06H45-08H45,ALL,tram-d
NEYRPIC - BELLEDONNE,En voiture garée à proximité,0.0,down,ALL,06H45-08H45,ALL,tram-d
MAISON COMMUNALE,En voiture garée à proximité,0.0,down,ALL,06H45-08H45,ALL,tram-d
EDOUARD VAILLANT,En voiture garée à proximité,0.0,down,ALL,06H45-08H45,ALL,tram-d
PARC JO BLANCHON,En voiture garée à proximité,0.0,down,ALL,06H45-08H45,ALL,tram-d
ETIENNE GRAPPE,En voiture garée à proximité,0.9581185615,down,ALL,06H45-08H45,ALL,tram-d
LES TAILLEES - UNIVERSITES,En bus TAG,0.0,down,ALL,06H45-08H45,ALL,tram-d
NEYRPIC - BELLEDONNE,En bus TAG,20.5300279872,down,ALL,06H45-08H45,ALL,tram-d
MAISON COMMUNALE,En bus TAG,0.0,down,ALL,06H45-08H45,ALL,tram-d
EDOUARD VAILLANT,En bus TAG,6.0854192307,down,ALL,06H45-08H45,ALL,tram-d
PARC JO BLANCHON,En bus TAG,0.0,down,ALL,06H45-08H45,ALL,tram-d
ETIENNE GRAPPE,En bus TAG,84.31443341260005,down,ALL,06H45-08H45,ALL,tram-d
LES TAILLEES - UNIVERSITES,Déposé en voiture,1.0383652174,down,S1,06H45-08H45,ALL,tram-d
NEYRPIC - BELLEDONNE,Déposé en voiture,0.0,down,S1,06H45-08H45,ALL,tram-d
MAISON COMMUNALE,Déposé en voiture,0.0,down,S1,06H45-08H45,ALL,tram-d
EDOUARD VAILLANT,Déposé en voiture,0.0,down,S1,06H45-08H45,ALL,tram-d
PARC JO BLANCHON,Déposé en voiture,0.0,down,S1,06H45-08H45,ALL,tram-d
ETIENNE GRAPPE,Déposé en voiture,0.0,down,S1,06H45-08H45,ALL,tram-d
LES TAILLEES - UNIVERSITES,Mode non précisé,0.0,down,S1,06H45-08H45,ALL,tram-d
NEYRPIC - BELLEDONNE,Mode non précisé,0.0,down,S1,06H45-08H45,ALL,tram-d
MAISON COMMUNALE,Mode non précisé,0.0,down,S1,06H45-08H45,ALL,tram-d
EDOUARD VAILLANT,Mode non précisé,0.0,down,S1,06H45-08H45,ALL,tram-d
PARC JO BLANCHON,Mode non précisé,0.0,down,S1,06H45-08H45,ALL,tram-d
ETIENNE GRAPPE,Mode non précisé,0.0,down,S1,06H45-08H45,ALL,tram-d
LES TAILLEES - UNIVERSITES,A pied,51.91826086999996,down,S1,06H45-08H45,ALL,tram-d
NEYRPIC - BELLEDONNE,A pied,39.3617333339,down,S1,06H45-08H45,ALL,tram-d
MAISON COMMUNALE,A pied,81.34758222290004,down,S1,06H45-08H45,ALL,tram-d
EDOUARD VAILLANT,A pied,28.398623076599996,down,S1,06H45-08H45,ALL,tram-d
PARC JO BLANCHON,A pied,18.256257692099997,down,S1,06H45-08H45,ALL,tram-d
ETIENNE GRAPPE,A pied,0.0,down,S1,06H45-08H45,ALL,tram-d
LES TAILLEES - UNIVERSITES,En tram,66.45537391359996,down,S1,06H45-08H45,ALL,tram-d
NEYRPIC - BELLEDONNE,En tram,43.2979066673,down,S1,06H45-08H45,ALL,tram-d
MAISON COMMUNALE,En tram,0.0,down,S1,06H45-08H45,ALL,tram-d
EDOUARD VAILLANT,En tram,0.0,down,S1,06H45-08H45,ALL,tram-d
PARC JO BLANCHON,En tram,0.0,down,S1,06H45-08H45,ALL,tram-d
ETIENNE GRAPPE,En tram,0.0,down,S1,06H45-08H45,ALL,tram-d
LES TAILLEES - UNIVERSITES,En bus TAG,0.0,down,S1,06H45-08H45,ALL,tram-d
NEYRPIC - BELLEDONNE,En bus TAG,13.120577778,down,S1,06H45-08H45,ALL,tram-d
MAISON COMMUNALE,En bus TAG,0.0,down,S1,06H45-08H45,ALL,tram-d
EDOUARD VAILLANT,En bus TAG,6.0854192307,down,S1,06H45-08H45,ALL,tram-d
PARC JO BLANCHON,En bus TAG,0.0,down,S1,06H45-08H45,ALL,tram-d
ETIENNE GRAPPE,En bus TAG,0.0,down,S1,06H45-08H45,ALL,tram-d
ETIENNE GRAPPE,A pied,131.26224292560005,down,S2,06H45-08H45,ALL,tram-d
PARC JO BLANCHON,A pied,108.02658690600002,down,S2,06H45-08H45,ALL,tram-d
EDOUARD VAILLANT,A pied,132.46117203940003,down,S2,06H45-08H45,ALL,tram-d
MAISON COMMUNALE,A pied,35.194888493700006,down,S2,06H45-08H45,ALL,tram-d
NEYRPIC - BELLEDONNE,A pied,31.490163389100008,down,S2,06H45-08H45,ALL,tram-d
