cluster_name,target_line,passengers_count,up_down,line_direction,timelaps,goal,line
NEYRPIC - BELLEDONNE,Ligne 15,1.3931389284,up,S2,02H00-06H45,ALL,tram-d
LES TAILLEES - UNIVERSITES,Ligne 15,0.0,up,S2,02H00-06H45,ALL,tram-d
LES TAILLEES - UNIVERSITES,Ligne non précisée,0.0,up,ALL,06H45-08H45,ALL,tram-d
NEYRPIC - BELLEDONNE,Ligne non précisée,0.0,up,ALL,06H45-08H45,ALL,tram-d
EDOUARD VAILLANT,Ligne non précisée,0.0,up,ALL,06H45-08H45,ALL,tram-d
PARC JO BLANCHON,Ligne non précisée,0.0,up,ALL,06H45-08H45,ALL,tram-d
ETIENNE GRAPPE,Ligne non précisée,0.0,up,ALL,06H45-08H45,ALL,tram-d
LES TAILLEES - UNIVERSITES,Ligne 12,0.0,up,ALL,06H45-08H45,ALL,tram-d
NEYRPIC - BELLEDONNE,Ligne 12,0.0,up,ALL,06H45-08H45,ALL,tram-d
EDOUARD VAILLANT,Ligne 12,0.0,up,ALL,06H45-08H45,ALL,tram-d
PARC JO BLANCHON,Ligne 12,0.0,up,ALL,06H45-08H45,ALL,tram-d
ETIENNE GRAPPE,Ligne 12,9.581185614999999,up,ALL,06H45-08H45,ALL,tram-d
LES TAILLEES - UNIVERSITES,Ligne 15,0.0,up,ALL,06H45-08H45,ALL,tram-d
NEYRPIC - BELLEDONNE,Ligne 15,18.6776654349,up,ALL,06H45-08H45,ALL,tram-d
EDOUARD VAILLANT,Ligne 15,0.0,up,ALL,06H45-08H45,ALL,tram-d
PARC JO BLANCHON,Ligne 15,0.0,up,ALL,06H45-08H45,ALL,tram-d
ETIENNE GRAPPE,Ligne 15,0.0,up,ALL,06H45-08H45,ALL,tram-d
LES TAILLEES - UNIVERSITES,Tram C,0.0,up,ALL,06H45-08H45,ALL,tram-d
NEYRPIC - BELLEDONNE,Tram C,50.70735687649999,up,ALL,06H45-08H45,ALL,tram-d
EDOUARD VAILLANT,Tram C,0.0,up,ALL,06H45-08H45,ALL,tram-d
PARC JO BLANCHON,Tram C,0.0,up,ALL,06H45-08H45,ALL,tram-d
ETIENNE GRAPPE,Tram C,0.0,up,ALL,06H45-08H45,ALL,tram-d
LES TAILLEES - UNIVERSITES,Ligne C6,0.0,up,ALL,06H45-08H45,ALL,tram-d
NEYRPIC - BELLEDONNE,Ligne C6,0.0,up,ALL,06H45-08H45,ALL,tram-d
EDOUARD VAILLANT,Ligne C6,0.0,up,ALL,06H45-08H45,ALL,tram-d
PARC JO BLANCHON,Ligne C6,0.0,up,ALL,06H45-08H45,ALL,tram-d
ETIENNE GRAPPE,Ligne C6,65.1520621826,up,ALL,06H45-08H45,ALL,tram-d
LES TAILLEES - UNIVERSITES,Ligne 11,0.0,up,ALL,06H45-08H45,ALL,tram-d
NEYRPIC - BELLEDONNE,Ligne 11,0.0,up,ALL,06H45-08H45,ALL,tram-d
EDOUARD VAILLANT,Ligne 11,0.0,up,ALL,06H45-08H45,ALL,tram-d
PARC JO BLANCHON,Ligne 11,0.0,up,ALL,06H45-08H45,ALL,tram-d
ETIENNE GRAPPE,Ligne 11,9.581185614999999,up,ALL,06H45-08H45,ALL,tram-d
LES TAILLEES - UNIVERSITES,Tram B,66.45537391359996,up,ALL,06H45-08H45,ALL,tram-d
NEYRPIC - BELLEDONNE,Tram B,0.0,up,ALL,06H45-08H45,ALL,tram-d
EDOUARD VAILLANT,Tram B,0.0,up,ALL,06H45-08H45,ALL,tram-d
PARC JO BLANCHON,Tram B,0.0,up,ALL,06H45-08H45,ALL,tram-d
ETIENNE GRAPPE,Tram B,0.0,up,ALL,06H45-08H45,ALL,tram-d
LES TAILLEES - UNIVERSITES,Ligne C5,0.0,up,ALL,06H45-08H45,ALL,tram-d
NEYRPIC - BELLEDONNE,Ligne C5,1.8523625523,up,ALL,06H45-08H45,ALL,tram-d
EDOUARD VAILLANT,Ligne C5,6.0854192307,up,ALL,06H45-08H45,ALL,tram-d
PARC JO BLANCHON,Ligne C5,0.0,up,ALL,06H45-08H45,ALL,tram-d
ETIENNE GRAPPE,Ligne C5,0.0,up,ALL,06H45-08H45,ALL,tram-d
LES TAILLEES - UNIVERSITES,Ligne non précisée,0.0,up,S1,06H45-08H45,ALL,tram-d
NEYRPIC - BELLEDONNE,Ligne non précisée,0.0,up,S1,06H45-08H45,ALL,tram-d
EDOUARD VAILLANT,Ligne non précisée,0.0,up,S1,06H45-08H45,ALL,tram-d
ETIENNE GRAPPE,Ligne non précisée,0.0,up,S1,06H45-08H45,ALL,tram-d
LES TAILLEES - UNIVERSITES,Ligne 15,0.0,up,S1,06H45-08H45,ALL,tram-d
NEYRPIC - BELLEDONNE,Ligne 15,13.120577778,up,S1,06H45-08H45,ALL,tram-d
EDOUARD VAILLANT,Ligne 15,0.0,up,S1,06H45-08H45,ALL,tram-d
ETIENNE GRAPPE,Ligne 15,0.0,up,S1,06H45-08H45,ALL,tram-d
LES TAILLEES - UNIVERSITES,Tram C,0.0,up,S1,06H45-08H45,ALL,tram-d
NEYRPIC - BELLEDONNE,Tram C,43.2979066673,up,S1,06H45-08H45,ALL,tram-d
EDOUARD VAILLANT,Tram C,0.0,up,S1,06H45-08H45,ALL,tram-d
ETIENNE GRAPPE,Tram C,0.0,up,S1,06H45-08H45,ALL,tram-d
LES TAILLEES - UNIVERSITES,Tram B,66.45537391359996,up,S1,06H45-08H45,ALL,tram-d
NEYRPIC - BELLEDONNE,Tram B,0.0,up,S1,06H45-08H45,ALL,tram-d
EDOUARD VAILLANT,Tram B,0.0,up,S1,06H45-08H45,ALL,tram-d
ETIENNE GRAPPE,Tram B,0.0,up,S1,06H45-08H45,ALL,tram-d
LES TAILLEES - UNIVERSITES,Ligne C5,0.0,up,S1,06H45-08H45,ALL,tram-d
NEYRPIC - BELLEDONNE,Ligne C5,0.0,up,S1,06H45-08H45,ALL,tram-d
EDOUARD VAILLANT,Ligne C5,6.0854192307,up,S1,06H45-08H45,ALL,tram-d
ETIENNE GRAPPE,Ligne C5,0.0,up,S1,06H45-08H45,ALL,tram-d
ETIENNE GRAPPE,Ligne non précisée,0.0,up,S2,06H45-08H45,ALL,tram-d
PARC JO BLANCHON,Ligne non précisée,0.0,up,S2,06H45-08H45,ALL,tram-d
NEYRPIC - BELLEDONNE,Ligne non précisée,0.0,up,S2,06H45-08H45,ALL,tram-d
LES TAILLEES - UNIVERSITES,Ligne non précisée,0.0,up,S2,06H45-08H45,ALL,tram-d
ETIENNE GRAPPE,Ligne 12,9.581185614999999,up,S2,06H45-08H45,ALL,tram-d
PARC JO BLANCHON,Ligne 12,0.0,up,S2,06H45-08H45,ALL,tram-d
NEYRPIC - BELLEDONNE,Ligne 12,0.0,up,S2,06H45-08H45,ALL,tram-d
LES TAILLEES - UNIVERSITES,Ligne 12,0.0,up,S2,06H45-08H45,ALL,tram-d
ETIENNE GRAPPE,Ligne 15,0.0,up,S2,06H45-08H45,ALL,tram-d
PARC JO BLANCHON,Ligne 15,0.0,up,S2,06H45-08H45,ALL,tram-d
NEYRPIC - BELLEDONNE,Ligne 15,5.5570876569,up,S2,06H45-08H45,ALL,tram-d
LES TAILLEES - UNIVERSITES,Ligne 15,0.0,up,S2,06H45-08H45,ALL,tram-d
ETIENNE GRAPPE,Tram C,0.0,up,S2,06H45-08H45,ALL,tram-d
PARC JO BLANCHON,Tram C,0.0,up,S2,06H45-08H45,ALL,tram-d
NEYRPIC - BELLEDONNE,Tram C,7.4094502092,up,S2,06H45-08H45,ALL,tram-d
LES TAILLEES - UNIVERSITES,Tram C,0.0,up,S2,06H45-08H45,ALL,tram-d
ETIENNE GRAPPE,Ligne C6,65.1520621826,up,S2,06H45-08H45,ALL,tram-d
PARC JO BLANCHON,Ligne C6,0.0,up,S2,06H45-08H45,ALL,tram-d
NEYRPIC - BELLEDONNE,Ligne C6,0.0,up,S2,06H45-08H45,ALL,tram-d
LES TAILLEES - UNIVERSITES,Ligne C6,0.0,up,S2,06H45-08H45,ALL,tram-d
ETIENNE GRAPPE,Ligne 11,9.581185614999999,up,S2,06H45-08H45,ALL,tram-d
PARC JO BLANCHON,Ligne 11,0.0,up,S2,06H45-08H45,ALL,tram-d
NEYRPIC - BELLEDONNE,Ligne 11,0.0,up,S2,06H45-08H45,ALL,tram-d
LES TAILLEES - UNIVERSITES,Ligne 11,0.0,up,S2,06H45-08H45,ALL,tram-d
ETIENNE GRAPPE,Ligne C5,0.0,up,S2,06H45-08H45,ALL,tram-d
PARC JO BLANCHON,Ligne C5,0.0,up,S2,06H45-08H45,ALL,tram-d
