cluster_name,target_line,passengers_count,up_down,line_direction,timelaps,goal,line
CONDILLAC - UNIVERSITES,Ligne 11,0.0,up,ALL,ALL,ALL,tram-b
BIBLIOTHEQUES UNIVERSITAIRES,Ligne 11,130.32895810180003,up,ALL,ALL,ALL,tram-b
GABRIEL FAURE,Ligne 11,0.0,up,ALL,ALL,ALL,tram-b
LES TAILLEES - UNIVERSITES,Ligne 11,0.0,up,ALL,ALL,ALL,tram-b
GRAND SABLON,Ligne 11,0.0,up,ALL,ALL,ALL,tram-b
MICHALLON,Ligne 11,0.0,up,ALL,ALL,ALL,tram-b
LA TRONCHE HOPITAL,Ligne 11,0.0,up,ALL,ALL,ALL,tram-b
ILE VERTE,Ligne 11,0.0,up,ALL,ALL,ALL,tram-b
NOTRE-DAME - MUSEE,Ligne 11,0.0,up,ALL,ALL,ALL,tram-b
SAINTE-CLAIRE - LES HALLES,Ligne 11,0.0,up,ALL,ALL,ALL,tram-b
HUBERT DUBEDOUT - MAISON DU TOURISME,Ligne 11,0.0,up,ALL,ALL,ALL,tram-b
VICTOR HUGO,Ligne 11,0.0,up,ALL,ALL,ALL,tram-b
ALSACE-LORRAINE,Ligne 11,0.0,up,ALL,ALL,ALL,tram-b
GARES,Ligne 11,0.0,up,ALL,ALL,ALL,tram-b
SAINT-BRUNO (TRAM),Ligne 11,0.0,up,ALL,ALL,ALL,tram-b
PALAIS DE JUSTICE,Ligne 11,0.0,up,ALL,ALL,ALL,tram-b
CITE INTERNATIONALE,Ligne 11,0.0,up,ALL,ALL,ALL,tram-b
CEA - CAMBRIDGE,Ligne 11,0.0,up,ALL,ALL,ALL,tram-b
PRESQU'ILE,Ligne 11,0.0,up,ALL,ALL,ALL,tram-b
PLAINE DES SPORTS,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,tram-b
GIERES GARE - UNIVERSITES (TRAM),Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,tram-b
MAYENCIN - CHAMP ROMAN,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,tram-b
CONDILLAC - UNIVERSITES,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,tram-b
BIBLIOTHEQUES UNIVERSITAIRES,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,tram-b
GABRIEL FAURE,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,tram-b
LES TAILLEES - UNIVERSITES,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,tram-b
