cluster_name,target_line,passengers_count,up_down,line_direction,timelaps,goal,line
GABRIEL FAURE,Tram D,0.0,up,ALL,ALL,ALL,tram-c
HECTOR BERLIOZ - UNIVERSITES,Tram D,0.0,up,ALL,ALL,ALL,tram-c
NEYRPIC - BELLEDONNE,Tram D,235.46833690660006,up,ALL,ALL,ALL,tram-c
PERI - BROSSOLETTE,Tram D,0.0,up,ALL,ALL,ALL,tram-c
FLANDRIN - VALMY,Tram D,0.0,up,ALL,ALL,ALL,tram-c
HOTEL DE VILLE (GRENOBLE),Tram D,0.0,up,ALL,ALL,ALL,tram-c
CHAVANT,Tram D,0.0,up,ALL,ALL,ALL,tram-c
GUSTAVE RIVET,Tram D,0.0,up,ALL,ALL,ALL,tram-c
FOCH - FERRIE,Tram D,0.0,up,ALL,ALL,ALL,tram-c
VALLIER - LIBERATION,Tram D,0.0,up,ALL,ALL,ALL,tram-c
VALLIER - DOCTEUR CALMETTE,Tram D,0.0,up,ALL,ALL,ALL,tram-c
VALLIER - CATANE,Tram D,0.0,up,ALL,ALL,ALL,tram-c
SEYSSINET-PARISET HOTEL DE VILLE,Tram D,0.0,up,ALL,ALL,ALL,tram-c
FAUCONNIERE,Tram D,0.0,up,ALL,ALL,ALL,tram-c
GRAND PRE,Tram D,0.0,up,ALL,ALL,ALL,tram-c
MAS DES ILES,Tram D,0.0,up,ALL,ALL,ALL,tram-c
LE PRISME,Tram D,0.0,up,ALL,ALL,ALL,tram-c
CONDILLAC - UNIVERSITES,Ligne 16,0.0,up,ALL,ALL,ALL,tram-c
BIBLIOTHEQUES UNIVERSITAIRES,Ligne 16,0.0,up,ALL,ALL,ALL,tram-c
GABRIEL FAURE,Ligne 16,0.0,up,ALL,ALL,ALL,tram-c
HECTOR BERLIOZ - UNIVERSITES,Ligne 16,0.0,up,ALL,ALL,ALL,tram-c
NEYRPIC - BELLEDONNE,Ligne 16,0.0,up,ALL,ALL,ALL,tram-c
PERI - BROSSOLETTE,Ligne 16,0.0,up,ALL,ALL,ALL,tram-c
FLANDRIN - VALMY,Ligne 16,0.0,up,ALL,ALL,ALL,tram-c
HOTEL DE VILLE (GRENOBLE),Ligne 16,0.0,up,ALL,ALL,ALL,tram-c
CHAVANT,Ligne 16,0.0,up,ALL,ALL,ALL,tram-c
GUSTAVE RIVET,Ligne 16,124.7651845507,up,ALL,ALL,ALL,tram-c
FOCH - FERRIE,Ligne 16,0.0,up,ALL,ALL,ALL,tram-c
VALLIER - LIBERATION,Ligne 16,0.0,up,ALL,ALL,ALL,tram-c
VALLIER - DOCTEUR CALMETTE,Ligne 16,0.0,up,ALL,ALL,ALL,tram-c
VALLIER - CATANE,Ligne 16,0.0,up,ALL,ALL,ALL,tram-c
SEYSSINET-PARISET HOTEL DE VILLE,Ligne 16,0.0,up,ALL,ALL,ALL,tram-c
FAUCONNIERE,Ligne 16,0.0,up,ALL,ALL,ALL,tram-c
GRAND PRE,Ligne 16,0.0,up,ALL,ALL,ALL,tram-c
MAS DES ILES,Ligne 16,0.0,up,ALL,ALL,ALL,tram-c
LE PRISME,Ligne 16,0.0,up,ALL,ALL,ALL,tram-c
CONDILLAC - UNIVERSITES,Ligne 14,0.0,up,ALL,ALL,ALL,tram-c
BIBLIOTHEQUES UNIVERSITAIRES,Ligne 14,0.0,up,ALL,ALL,ALL,tram-c
GABRIEL FAURE,Ligne 14,0.0,up,ALL,ALL,ALL,tram-c
HECTOR BERLIOZ - UNIVERSITES,Ligne 14,0.0,up,ALL,ALL,ALL,tram-c
NEYRPIC - BELLEDONNE,Ligne 14,0.0,up,ALL,ALL,ALL,tram-c
PERI - BROSSOLETTE,Ligne 14,0.0,up,ALL,ALL,ALL,tram-c
FLANDRIN - VALMY,Ligne 14,36.9941179961,up,ALL,ALL,ALL,tram-c
HOTEL DE VILLE (GRENOBLE),Ligne 14,0.0,up,ALL,ALL,ALL,tram-c
CHAVANT,Ligne 14,0.0,up,ALL,ALL,ALL,tram-c
GUSTAVE RIVET,Ligne 14,0.0,up,ALL,ALL,ALL,tram-c
FOCH - FERRIE,Ligne 14,0.0,up,ALL,ALL,ALL,tram-c
VALLIER - LIBERATION,Ligne 14,0.0,up,ALL,ALL,ALL,tram-c
VALLIER - DOCTEUR CALMETTE,Ligne 14,0.0,up,ALL,ALL,ALL,tram-c
VALLIER - CATANE,Ligne 14,0.0,up,ALL,ALL,ALL,tram-c
SEYSSINET-PARISET HOTEL DE VILLE,Ligne 14,0.0,up,ALL,ALL,ALL,tram-c
FAUCONNIERE,Ligne 14,0.0,up,ALL,ALL,ALL,tram-c
GRAND PRE,Ligne 14,0.0,up,ALL,ALL,ALL,tram-c
MAS DES ILES,Ligne 14,0.0,up,ALL,ALL,ALL,tram-c
LE PRISME,Ligne 14,0.0,up,ALL,ALL,ALL,tram-c
CONDILLAC - UNIVERSITES,Ligne 15,0.0,up,ALL,ALL,ALL,tram-c
BIBLIOTHEQUES UNIVERSITAIRES,Ligne 15,0.0,up,ALL,ALL,ALL,tram-c
GABRIEL FAURE,Ligne 15,0.0,up,ALL,ALL,ALL,tram-c
HECTOR BERLIOZ - UNIVERSITES,Ligne 15,0.0,up,ALL,ALL,ALL,tram-c
NEYRPIC - BELLEDONNE,Ligne 15,68.61803676990002,up,ALL,ALL,ALL,tram-c
PERI - BROSSOLETTE,Ligne 15,0.0,up,ALL,ALL,ALL,tram-c
FLANDRIN - VALMY,Ligne 15,50.8086496554,up,ALL,ALL,ALL,tram-c
HOTEL DE VILLE (GRENOBLE),Ligne 15,0.0,up,ALL,ALL,ALL,tram-c
CHAVANT,Ligne 15,0.0,up,ALL,ALL,ALL,tram-c
GUSTAVE RIVET,Ligne 15,0.0,up,ALL,ALL,ALL,tram-c
FOCH - FERRIE,Ligne 15,0.0,up,ALL,ALL,ALL,tram-c
VALLIER - LIBERATION,Ligne 15,0.0,up,ALL,ALL,ALL,tram-c
VALLIER - DOCTEUR CALMETTE,Ligne 15,0.0,up,ALL,ALL,ALL,tram-c
VALLIER - CATANE,Ligne 15,0.0,up,ALL,ALL,ALL,tram-c
SEYSSINET-PARISET HOTEL DE VILLE,Ligne 15,0.0,up,ALL,ALL,ALL,tram-c
FAUCONNIERE,Ligne 15,0.0,up,ALL,ALL,ALL,tram-c
GRAND PRE,Ligne 15,0.0,up,ALL,ALL,ALL,tram-c
MAS DES ILES,Ligne 15,0.0,up,ALL,ALL,ALL,tram-c
LE PRISME,Ligne 15,0.0,up,ALL,ALL,ALL,tram-c
CONDILLAC - UNIVERSITES,Ligne C4,0.0,up,ALL,ALL,ALL,tram-c
BIBLIOTHEQUES UNIVERSITAIRES,Ligne C4,0.0,up,ALL,ALL,ALL,tram-c
GABRIEL FAURE,Ligne C4,0.0,up,ALL,ALL,ALL,tram-c
HECTOR BERLIOZ - UNIVERSITES,Ligne C4,0.0,up,ALL,ALL,ALL,tram-c
NEYRPIC - BELLEDONNE,Ligne C4,0.0,up,ALL,ALL,ALL,tram-c
PERI - BROSSOLETTE,Ligne C4,0.0,up,ALL,ALL,ALL,tram-c
FLANDRIN - VALMY,Ligne C4,0.0,up,ALL,ALL,ALL,tram-c
HOTEL DE VILLE (GRENOBLE),Ligne C4,0.0,up,ALL,ALL,ALL,tram-c
CHAVANT,Ligne C4,242.224165613,up,ALL,ALL,ALL,tram-c
GUSTAVE RIVET,Ligne C4,0.0,up,ALL,ALL,ALL,tram-c
FOCH - FERRIE,Ligne C4,0.0,up,ALL,ALL,ALL,tram-c
VALLIER - LIBERATION,Ligne C4,0.0,up,ALL,ALL,ALL,tram-c
VALLIER - DOCTEUR CALMETTE,Ligne C4,0.0,up,ALL,ALL,ALL,tram-c
VALLIER - CATANE,Ligne C4,0.0,up,ALL,ALL,ALL,tram-c
SEYSSINET-PARISET HOTEL DE VILLE,Ligne C4,0.0,up,ALL,ALL,ALL,tram-c
FAUCONNIERE,Ligne C4,0.0,up,ALL,ALL,ALL,tram-c
GRAND PRE,Ligne C4,0.0,up,ALL,ALL,ALL,tram-c
MAS DES ILES,Ligne C4,0.0,up,ALL,ALL,ALL,tram-c
LE PRISME,Ligne C4,0.0,up,ALL,ALL,ALL,tram-c
CONDILLAC - UNIVERSITES,Tram B,89.8880866166,up,ALL,ALL,ALL,tram-c
BIBLIOTHEQUES UNIVERSITAIRES,Tram B,37.6102025344,up,ALL,ALL,ALL,tram-c
GABRIEL FAURE,Tram B,115.12056115380001,up,ALL,ALL,ALL,tram-c
HECTOR BERLIOZ - UNIVERSITES,Tram B,0.0,up,ALL,ALL,ALL,tram-c
NEYRPIC - BELLEDONNE,Tram B,0.0,up,ALL,ALL,ALL,tram-c
PERI - BROSSOLETTE,Tram B,0.0,up,ALL,ALL,ALL,tram-c
FLANDRIN - VALMY,Tram B,0.0,up,ALL,ALL,ALL,tram-c
HOTEL DE VILLE (GRENOBLE),Tram B,0.0,up,ALL,ALL,ALL,tram-c
CHAVANT,Tram B,0.0,up,ALL,ALL,ALL,tram-c
GUSTAVE RIVET,Tram B,0.0,up,ALL,ALL,ALL,tram-c
FOCH - FERRIE,Tram B,0.0,up,ALL,ALL,ALL,tram-c
VALLIER - LIBERATION,Tram B,0.0,up,ALL,ALL,ALL,tram-c
VALLIER - DOCTEUR CALMETTE,Tram B,0.0,up,ALL,ALL,ALL,tram-c
VALLIER - CATANE,Tram B,0.0,up,ALL,ALL,ALL,tram-c
SEYSSINET-PARISET HOTEL DE VILLE,Tram B,0.0,up,ALL,ALL,ALL,tram-c
FAUCONNIERE,Tram B,0.0,up,ALL,ALL,ALL,tram-c
GRAND PRE,Tram B,0.0,up,ALL,ALL,ALL,tram-c
MAS DES ILES,Tram B,0.0,up,ALL,ALL,ALL,tram-c
LE PRISME,Tram B,0.0,up,ALL,ALL,ALL,tram-c
CONDILLAC - UNIVERSITES,Tram E,0.0,up,ALL,ALL,ALL,tram-c
BIBLIOTHEQUES UNIVERSITAIRES,Tram E,0.0,up,ALL,ALL,ALL,tram-c
GABRIEL FAURE,Tram E,0.0,up,ALL,ALL,ALL,tram-c
HECTOR BERLIOZ - UNIVERSITES,Tram E,0.0,up,ALL,ALL,ALL,tram-c
NEYRPIC - BELLEDONNE,Tram E,0.0,up,ALL,ALL,ALL,tram-c
PERI - BROSSOLETTE,Tram E,0.0,up,ALL,ALL,ALL,tram-c
FLANDRIN - VALMY,Tram E,0.0,up,ALL,ALL,ALL,tram-c
HOTEL DE VILLE (GRENOBLE),Tram E,0.0,up,ALL,ALL,ALL,tram-c
CHAVANT,Tram E,0.0,up,ALL,ALL,ALL,tram-c
GUSTAVE RIVET,Tram E,0.0,up,ALL,ALL,ALL,tram-c
FOCH - FERRIE,Tram E,0.0,up,ALL,ALL,ALL,tram-c
VALLIER - LIBERATION,Tram E,1733.0634492726927,up,ALL,ALL,ALL,tram-c
VALLIER - DOCTEUR CALMETTE,Tram E,0.0,up,ALL,ALL,ALL,tram-c
VALLIER - CATANE,Tram E,0.0,up,ALL,ALL,ALL,tram-c
SEYSSINET-PARISET HOTEL DE VILLE,Tram E,0.0,up,ALL,ALL,ALL,tram-c
FAUCONNIERE,Tram E,0.0,up,ALL,ALL,ALL,tram-c
GRAND PRE,Tram E,0.0,up,ALL,ALL,ALL,tram-c
MAS DES ILES,Tram E,0.0,up,ALL,ALL,ALL,tram-c
LE PRISME,Tram E,0.0,up,ALL,ALL,ALL,tram-c
CONDILLAC - UNIVERSITES,Ligne C5,0.0,up,ALL,ALL,ALL,tram-c
BIBLIOTHEQUES UNIVERSITAIRES,Ligne C5,9.6529081658,up,ALL,ALL,ALL,tram-c
GABRIEL FAURE,Ligne C5,0.0,up,ALL,ALL,ALL,tram-c
HECTOR BERLIOZ - UNIVERSITES,Ligne C5,0.0,up,ALL,ALL,ALL,tram-c
NEYRPIC - BELLEDONNE,Ligne C5,50.4713701385,up,ALL,ALL,ALL,tram-c
PERI - BROSSOLETTE,Ligne C5,0.0,up,ALL,ALL,ALL,tram-c
FLANDRIN - VALMY,Ligne C5,0.0,up,ALL,ALL,ALL,tram-c
HOTEL DE VILLE (GRENOBLE),Ligne C5,0.0,up,ALL,ALL,ALL,tram-c
CHAVANT,Ligne C5,0.0,up,ALL,ALL,ALL,tram-c
GUSTAVE RIVET,Ligne C5,0.0,up,ALL,ALL,ALL,tram-c
FOCH - FERRIE,Ligne C5,0.0,up,ALL,ALL,ALL,tram-c
VALLIER - LIBERATION,Ligne C5,0.0,up,ALL,ALL,ALL,tram-c
VALLIER - DOCTEUR CALMETTE,Ligne C5,0.0,up,ALL,ALL,ALL,tram-c
VALLIER - CATANE,Ligne C5,91.2083378626,up,ALL,ALL,ALL,tram-c
SEYSSINET-PARISET HOTEL DE VILLE,Ligne C5,0.0,up,ALL,ALL,ALL,tram-c
FAUCONNIERE,Ligne C5,0.0,up,ALL,ALL,ALL,tram-c
GRAND PRE,Ligne C5,0.0,up,ALL,ALL,ALL,tram-c
MAS DES ILES,Ligne C5,0.0,up,ALL,ALL,ALL,tram-c
LE PRISME,Ligne C5,0.0,up,ALL,ALL,ALL,tram-c
CONDILLAC - UNIVERSITES,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,tram-c
BIBLIOTHEQUES UNIVERSITAIRES,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,tram-c
GABRIEL FAURE,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,tram-c
HECTOR BERLIOZ - UNIVERSITES,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,tram-c
NEYRPIC - BELLEDONNE,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,tram-c
PERI - BROSSOLETTE,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,tram-c
FLANDRIN - VALMY,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,tram-c
HOTEL DE VILLE (GRENOBLE),Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,tram-c
CHAVANT,Ligne EXPRESS 2,6.5818322084,up,ALL,ALL,ALL,tram-c
GUSTAVE RIVET,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,tram-c
FOCH - FERRIE,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,tram-c
VALLIER - LIBERATION,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,tram-c
VALLIER - DOCTEUR CALMETTE,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,tram-c
VALLIER - CATANE,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,tram-c
SEYSSINET-PARISET HOTEL DE VILLE,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,tram-c
FAUCONNIERE,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,tram-c
GRAND PRE,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,tram-c
MAS DES ILES,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,tram-c
LE PRISME,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,tram-c
CONDILLAC - UNIVERSITES,Ligne C6,0.0,up,ALL,ALL,ALL,tram-c
BIBLIOTHEQUES UNIVERSITAIRES,Ligne C6,0.0,up,ALL,ALL,ALL,tram-c
GABRIEL FAURE,Ligne C6,0.0,up,ALL,ALL,ALL,tram-c
HECTOR BERLIOZ - UNIVERSITES,Ligne C6,0.0,up,ALL,ALL,ALL,tram-c
NEYRPIC - BELLEDONNE,Ligne C6,0.0,up,ALL,ALL,ALL,tram-c
PERI - BROSSOLETTE,Ligne C6,0.0,up,ALL,ALL,ALL,tram-c
